id,followers_count,friends_count,created_at,language
856195111,11199,10095,Mon Oct 01 10:56:27 +0000 2012,en
545976640,4474,4947,Thu Apr 05 13:32:15 +0000 2012,en
81720225,1748,1734,Mon Oct 12 00:34:01 +0000 2009,en
91713575,624,633,Sun Nov 22 03:29:54 +0000 2009,en
95507952,1005,2461,Tue Dec 08 21:36:22 +0000 2009,en
804295,5269,2515,Thu Mar 01 20:30:32 +0000 2007,en
24795012,465,419,Mon Mar 16 23:28:57 +0000 2009,en
7514932,8000,7806,Mon Jul 16 20:02:11 +0000 2007,en
582158433,5233,5066,Wed May 16 18:58:48 +0000 2012,en
25496823,3009,532,Fri Mar 20 12:42:22 +0000 2009,en
41865730,8030,7806,Fri May 22 18:03:45 +0000 2009,en
291756142,65076,602,Mon May 02 15:26:39 +0000 2011,en
175071135,1568,111,Thu Aug 05 15:20:22 +0000 2010,en
40025307,1561,1312,Thu May 14 16:16:14 +0000 2009,en
460768322,10750,5546,Wed Jan 11 03:13:03 +0000 2012,en
65763420,1517,2822,Fri Aug 14 23:14:52 +0000 2009,en
15214793,2194,2696,Tue Jun 24 02:31:46 +0000 2008,en
33258165,1661,1147,Sun Apr 19 17:38:53 +0000 2009,en
494583213,71919,2279,Fri Feb 17 01:49:15 +0000 2012,en
15041273,10028,745,Sat Jun 07 20:24:49 +0000 2008,en
52358429,966,71,Tue Jun 30 10:11:38 +0000 2009,en
15361298,3086,622,Wed Jul 09 02:37:41 +0000 2008,en
435146421,6071,3065,Mon Dec 12 18:39:46 +0000 2011,en
18632809,2721,380,Mon Jan 05 14:31:52 +0000 2009,en
3005054569,2208,3868,Sat Jan 31 15:39:46 +0000 2015,en
16982342,1433,1645,Sun Oct 26 16:40:33 +0000 2008,en
489696634,1005,1958,Sat Feb 11 19:57:41 +0000 2012,en
6419892,1742,2228,Tue May 29 16:53:27 +0000 2007,en
2353373352,1230,71,Thu Feb 20 15:02:59 +0000 2014,en
1143990931,4166,2788,Sun Feb 03 02:31:35 +0000 2013,en
299751154,5662,1566,Mon May 16 16:33:39 +0000 2011,en
22673630,4360,1551,Tue Mar 03 20:29:07 +0000 2009,en
704553343423815680,8,39,Tue Mar 01 06:26:21 +0000 2016,en
2969992499,3167,4836,Fri Jan 09 16:40:31 +0000 2015,en
80112856,2400,594,Mon Oct 05 20:05:40 +0000 2009,en
1235830999,16182,83,Sat Mar 02 18:38:35 +0000 2013,en
252852141,2329,260,Wed Feb 16 01:41:38 +0000 2011,en
70875490,2051,811,Wed Sep 02 03:52:06 +0000 2009,en
36484730,2689,123,Wed Apr 29 21:18:44 +0000 2009,en
179785566,1435,2914,Wed Aug 18 03:05:40 +0000 2010,en
18874097,61581,2440,Sun Jan 11 18:06:10 +0000 2009,en
16519104,40059,39485,Mon Sep 29 21:42:53 +0000 2008,en
214184926,982,1096,Wed Nov 10 19:46:05 +0000 2010,en
47377992,1815,1487,Mon Jun 15 16:42:35 +0000 2009,it
362027898,3858,5002,Thu Aug 25 18:43:33 +0000 2011,en
18802520,319,215,Fri Jan 09 14:39:55 +0000 2009,en
2302181414,3134,1990,Mon Jan 20 23:42:43 +0000 2014,en
606652116,2506,2816,Tue Jun 12 19:26:11 +0000 2012,en
351426697,587,385,Tue Aug 09 07:03:45 +0000 2011,en
70195260,11151,790,Sun Aug 30 19:39:06 +0000 2009,en
1553258239,2621,3216,Fri Jun 28 14:30:54 +0000 2013,en
22059613,3754,2133,Thu Feb 26 20:48:53 +0000 2009,en
65698096,302330,4010,Fri Aug 14 18:18:55 +0000 2009,en
14347745,1354,533,Thu Apr 10 02:25:29 +0000 2008,en
20662892,2730,2060,Thu Feb 12 08:51:26 +0000 2009,en
2161491157,11656,11467,Mon Oct 28 19:35:11 +0000 2013,en
22019885,7922,555,Thu Feb 26 15:22:13 +0000 2009,en
15980575,7307,656,Mon Aug 25 12:23:40 +0000 2008,en
531170466,35718,7793,Tue Mar 20 10:02:54 +0000 2012,ko
468875350,2938,2996,Fri Jan 20 00:40:43 +0000 2012,en
44725196,5872,103,Thu Jun 04 21:13:05 +0000 2009,en
250940553,16362,16437,Sat Feb 12 03:32:00 +0000 2011,en
53917728,5633,740,Sun Jul 05 14:17:35 +0000 2009,en
291684574,495,556,Mon May 02 13:07:18 +0000 2011,en
49898151,17235,6438,Tue Jun 23 05:42:08 +0000 2009,en
2735071458,3036,250,Fri Aug 15 17:58:48 +0000 2014,en
840438794,1118,1184,Sat Sep 22 21:00:42 +0000 2012,en
1299505112,1283,2697,Mon Mar 25 13:35:38 +0000 2013,en
398446281,1393,366,Wed Oct 26 02:20:25 +0000 2011,en
2168408986,93125,89309,Mon Nov 04 18:51:42 +0000 2013,en
529564536,3707,3894,Mon Mar 19 17:37:58 +0000 2012,en
242545646,1362,893,Tue Jan 25 01:18:08 +0000 2011,en
394237742,1933,390,Wed Oct 19 19:41:27 +0000 2011,en
32482271,3114,403,Fri Apr 17 17:09:11 +0000 2009,en
1610998225,1706,4542,Sun Jul 21 17:18:01 +0000 2013,en
129290481,8219,7903,Sat Apr 03 20:25:19 +0000 2010,en
3408762575,5393,5057,Sat Aug 08 15:26:17 +0000 2015,en
26043187,10392,10472,Mon Mar 23 17:14:40 +0000 2009,en
426071134,7805,8131,Thu Dec 01 20:13:22 +0000 2011,en
1472816286,689,928,Fri May 31 18:53:21 +0000 2013,en
525595860,91171,90984,Thu Mar 15 17:59:40 +0000 2012,en
7797322,3491,3781,Sun Jul 29 06:34:08 +0000 2007,en
394482779,6059,3802,Thu Oct 20 04:20:59 +0000 2011,en
274665686,7315,6259,Wed Mar 30 20:24:06 +0000 2011,en
3170865355,1777,1093,Fri Apr 24 13:55:12 +0000 2015,en
287469883,4434,2591,Mon Apr 25 02:05:22 +0000 2011,en
942422990,10087,4382,Sun Nov 11 23:01:59 +0000 2012,en
52762044,1733,1231,Wed Jul 01 15:53:14 +0000 2009,en
434073916,15435,14543,Sun Dec 11 11:31:47 +0000 2011,en
2264799067,5386,626,Fri Dec 27 19:11:03 +0000 2013,en
15485532,16330,766,Fri Jul 18 19:54:29 +0000 2008,en
44204171,26357,3269,Tue Jun 02 20:47:45 +0000 2009,en
246676814,10153,10439,Thu Feb 03 07:26:26 +0000 2011,en
259332340,8883,854,Tue Mar 01 17:05:09 +0000 2011,en
1382787348,3266,4041,Fri Apr 26 20:25:37 +0000 2013,en
2379399062,644,804,Sat Mar 08 22:40:27 +0000 2014,en
382459930,1535,593,Fri Sep 30 03:21:53 +0000 2011,en
381542027,5364,369,Wed Sep 28 14:23:31 +0000 2011,en
42080417,1314,597,Sat May 23 19:14:11 +0000 2009,en
30473526,10900,9451,Sat Apr 11 16:22:46 +0000 2009,en
546301410,327,190,Thu Apr 05 19:18:20 +0000 2012,en
19273332,4775,0,Wed Jan 21 03:12:47 +0000 2009,en
17072206,21654,24371,Thu Oct 30 19:24:15 +0000 2008,en
114934120,2230,1508,Wed Feb 17 02:41:46 +0000 2010,en
22384880,2982,1926,Sun Mar 01 17:48:27 +0000 2009,en
14557247,1737,1571,Sun Apr 27 11:32:46 +0000 2008,en
169128720,691,2193,Wed Jul 21 16:26:28 +0000 2010,en
28287563,405,665,Thu Apr 02 05:18:11 +0000 2009,en
244167280,14594,12357,Fri Jan 28 17:27:23 +0000 2011,en
18102864,3648,4106,Sat Dec 13 18:55:27 +0000 2008,en
357209599,11769,273,Thu Aug 18 00:58:02 +0000 2011,en
126622082,4226,604,Fri Mar 26 13:16:17 +0000 2010,en
17168586,7290,4217,Tue Nov 04 20:56:47 +0000 2008,en
186207562,1881,2023,Thu Sep 02 21:14:27 +0000 2010,en
24292794,1487,1961,Sat Mar 14 00:35:48 +0000 2009,en
61822673,27930,2134,Fri Jul 31 17:24:22 +0000 2009,en
17243582,163917,4667,Sat Nov 08 02:35:34 +0000 2008,en
32191750,4219,4842,Thu Apr 16 22:58:58 +0000 2009,en
350389927,8343,7999,Sun Aug 07 17:59:11 +0000 2011,en
23077071,3064,1640,Fri Mar 06 15:34:46 +0000 2009,en
762096368,16053,4061,Thu Aug 16 18:40:47 +0000 2012,en
97106290,861,1627,Wed Dec 16 01:30:35 +0000 2009,en
233949365,1947,1467,Tue Jan 04 14:01:44 +0000 2011,en
14967562,818,918,Sun Jun 01 00:20:01 +0000 2008,en
14974410,664,947,Sun Jun 01 20:08:54 +0000 2008,en
69479725,2107,2820,Fri Aug 28 02:24:37 +0000 2009,en
916108542,3187,4119,Wed Oct 31 04:19:23 +0000 2012,en
1262275046,1158,495,Tue Mar 12 15:48:08 +0000 2013,en
67105753,3793,124,Wed Aug 19 20:07:43 +0000 2009,en
18915880,2449,1504,Mon Jan 12 21:17:05 +0000 2009,en
34727730,620,966,Thu Apr 23 21:00:19 +0000 2009,en
1231303752,2043,937,Fri Mar 01 20:30:48 +0000 2013,en
611690464,5154,4328,Mon Jun 18 13:35:47 +0000 2012,en
89763218,6009,2806,Fri Nov 13 18:38:30 +0000 2009,en
600439253,1237,728,Tue Jun 05 21:36:05 +0000 2012,en
1381088924,144362,118138,Fri Apr 26 04:49:26 +0000 2013,en
38209268,1041,5001,Wed May 06 15:55:24 +0000 2009,en
465701566,2208,987,Mon Jan 16 17:02:48 +0000 2012,en
344633710,153435,106614,Fri Jul 29 10:42:09 +0000 2011,en
242256735,31199,4670,Mon Jan 24 10:15:41 +0000 2011,en
400270219,6184,6724,Fri Oct 28 19:21:47 +0000 2011,en
251584824,3222,2651,Sun Feb 13 12:48:27 +0000 2011,en
45413198,40231,43877,Sun Jun 07 20:12:29 +0000 2009,en
839779261,10620,11563,Sat Sep 22 13:41:09 +0000 2012,en
126111124,965,1952,Wed Mar 24 21:39:59 +0000 2010,en
2992554677,255,372,Thu Jan 22 17:21:03 +0000 2015,en
512417432,28248,25398,Fri Mar 02 20:27:50 +0000 2012,en
87862480,4978,5593,Fri Nov 06 03:57:19 +0000 2009,en
104541411,2524,1170,Wed Jan 13 17:02:03 +0000 2010,en
1376200142,99,99,Wed Apr 24 04:54:07 +0000 2013,en
1865453300,2035,3638,Sat Sep 14 23:52:12 +0000 2013,en
26237787,2269,2832,Tue Mar 24 13:38:48 +0000 2009,en
253354870,3251,1027,Thu Feb 17 02:22:49 +0000 2011,en
2432561827,777,194,Mon Apr 07 20:28:40 +0000 2014,en
41958099,1016,1965,Sat May 23 02:42:10 +0000 2009,en
55300403,20998,634,Thu Jul 09 17:28:59 +0000 2009,en
133364709,279021,656,Thu Apr 15 16:03:20 +0000 2010,es
25766529,1355,1792,Sun Mar 22 02:22:41 +0000 2009,en
1262150760,278797,32576,Tue Mar 12 14:54:44 +0000 2013,ru
816475459,1901,2747,Tue Sep 11 02:05:11 +0000 2012,en
741318396,2418,3171,Mon Aug 06 19:56:48 +0000 2012,en
33129998,5370,952,Sun Apr 19 04:34:23 +0000 2009,en
21044127,85816,84131,Mon Feb 16 23:45:04 +0000 2009,en
20659868,20636,10956,Thu Feb 12 07:12:06 +0000 2009,en
16192524,5285,5605,Mon Sep 08 21:29:57 +0000 2008,en
12789972,1577,1447,Mon Jan 28 16:14:14 +0000 2008,en
17069442,1353,718,Thu Oct 30 17:18:19 +0000 2008,en
40306815,852,2006,Fri May 15 18:59:25 +0000 2009,en
299883942,14044,1716,Mon May 16 20:52:25 +0000 2011,en
21696279,105903,789,Mon Feb 23 21:31:16 +0000 2009,en
92985745,9124,1980,Fri Nov 27 15:09:30 +0000 2009,en
272991363,3295,29,Sun Mar 27 16:05:46 +0000 2011,en
43719516,6625,3372,Sun May 31 17:21:57 +0000 2009,en
125173619,3635,238,Sun Mar 21 23:37:22 +0000 2010,en
135273884,1593,1669,Tue Apr 20 21:02:04 +0000 2010,en
1179321932,1228,2020,Thu Feb 14 14:25:39 +0000 2013,en
1529473436,299,45,Wed Jun 19 02:32:04 +0000 2013,en
1634019780,3732,4989,Tue Jul 30 23:19:35 +0000 2013,en
295685416,13376,1439,Mon May 09 13:56:50 +0000 2011,en
76531210,655,1293,Wed Sep 23 02:18:36 +0000 2009,en
145431498,11397,11966,Tue May 18 23:55:34 +0000 2010,en
360764782,2439,2540,Tue Aug 23 18:40:18 +0000 2011,en
55983001,4479,4183,Sun Jul 12 01:28:04 +0000 2009,en
134296707,12203,12793,Sun Apr 18 01:25:37 +0000 2010,en
361413906,2144,1916,Wed Aug 24 19:06:44 +0000 2011,en
14368054,2510,2044,Sat Apr 12 10:03:02 +0000 2008,en
329415374,3361,2225,Tue Jul 05 01:35:08 +0000 2011,en
1413366846,3165,1062,Wed May 08 17:27:41 +0000 2013,en
54424983,1622,1351,Tue Jul 07 02:47:33 +0000 2009,en
52002602,21438,457,Mon Jun 29 08:39:26 +0000 2009,en
53547660,11939,4587,Sat Jul 04 00:40:35 +0000 2009,es
21403204,13212,5528,Fri Feb 20 15:07:51 +0000 2009,en
2276883440,1588,2968,Sun Jan 05 01:15:39 +0000 2014,en
38431540,1942,1905,Thu May 07 13:39:22 +0000 2009,en
465075422,15066,16733,Sun Jan 15 23:04:44 +0000 2012,en
917496014,1223,2174,Wed Oct 31 19:18:06 +0000 2012,en
3003765995,16635,16356,Wed Jan 28 19:40:06 +0000 2015,en
22451908,17472,2941,Mon Mar 02 04:43:46 +0000 2009,en
35417467,1985,938,Sun Apr 26 06:11:29 +0000 2009,en
14211958,2783,397,Tue Mar 25 00:32:26 +0000 2008,en
17357657,4797,0,Thu Nov 13 04:40:00 +0000 2008,en
180564322,974,472,Thu Aug 19 23:14:58 +0000 2010,en
72122447,4570,4154,Sun Sep 06 20:53:44 +0000 2009,en
15515169,93497,12960,Mon Jul 21 14:09:17 +0000 2008,en
64302962,14191,6123,Mon Aug 10 01:22:17 +0000 2009,en
1581692574,2038,2179,Tue Jul 09 23:45:01 +0000 2013,en
36716095,3543,3020,Thu Apr 30 17:16:56 +0000 2009,en
892547076,1260,2317,Sat Oct 20 05:42:35 +0000 2012,en
256314454,960,1389,Wed Feb 23 02:40:35 +0000 2011,en
185272462,6346,6745,Tue Aug 31 16:09:23 +0000 2010,en
263574104,772,1268,Thu Mar 10 09:14:10 +0000 2011,en
25342485,5041,922,Thu Mar 19 17:23:02 +0000 2009,en
47697376,8215,7880,Tue Jun 16 18:17:18 +0000 2009,en
2904799698,184,368,Thu Nov 20 05:30:43 +0000 2014,en
21301933,15893,3526,Thu Feb 19 14:26:33 +0000 2009,en
532690100,55374,9799,Thu Mar 22 00:42:37 +0000 2012,en
2865763619,5760,3247,Fri Nov 07 15:21:02 +0000 2014,en
1262814457,28678,3274,Tue Mar 12 20:27:45 +0000 2013,en
2683324987,6769,6075,Sat Jul 26 21:00:25 +0000 2014,en
38469406,2517,3187,Thu May 07 17:02:09 +0000 2009,en
15537855,25172,3291,Tue Jul 22 21:49:45 +0000 2008,en
59213941,1212,833,Wed Jul 22 18:59:35 +0000 2009,en
211588974,57599,1852,Wed Nov 03 17:51:13 +0000 2010,en
85008160,768,1377,Sun Oct 25 04:21:26 +0000 2009,en
205776502,7851,8008,Thu Oct 21 15:44:36 +0000 2010,en
791893795,681,1137,Thu Aug 30 16:03:15 +0000 2012,en
7804342,4671,2403,Sun Jul 29 22:06:00 +0000 2007,en
60403024,6653,3634,Sun Jul 26 21:37:28 +0000 2009,en
167412391,1798,801,Fri Jul 16 14:38:46 +0000 2010,en
357054964,1771,98,Wed Aug 17 19:38:16 +0000 2011,en
1469328590,518,288,Thu May 30 09:18:23 +0000 2013,fr
16088535,1986,1479,Mon Sep 01 21:58:50 +0000 2008,en
1308779473,1916,4273,Wed Mar 27 22:21:36 +0000 2013,en
42442665,12703,785,Mon May 25 17:08:49 +0000 2009,en
97716782,6785,2048,Fri Dec 18 17:56:51 +0000 2009,en
26512193,797,132,Wed Mar 25 14:51:14 +0000 2009,en
171394508,690,40,Tue Jul 27 07:07:28 +0000 2010,en
389034983,4908,1641,Tue Oct 11 19:02:26 +0000 2011,en
2331432673,2047,2883,Fri Feb 07 06:46:35 +0000 2014,en
16175607,2274,903,Sun Sep 07 23:44:26 +0000 2008,en
15311220,4030,1159,Thu Jul 03 18:41:54 +0000 2008,en
2715189193,5268,5239,Thu Aug 07 19:01:57 +0000 2014,en
142849190,4909,1842,Tue May 11 23:03:22 +0000 2010,en
47197563,1165,2853,Sun Jun 14 22:54:40 +0000 2009,en
900829346,5551,5317,Wed Oct 24 00:01:48 +0000 2012,en
2874555892,60,40,Thu Nov 13 01:25:44 +0000 2014,en
27123196,910,823,Fri Mar 27 23:11:33 +0000 2009,it
393588826,109928,187,Tue Oct 18 19:26:33 +0000 2011,en
198968387,882,1258,Tue Oct 05 18:04:30 +0000 2010,en
226675993,8585,7774,Tue Dec 14 19:49:06 +0000 2010,en
3070259286,383,121,Mon Mar 09 21:43:33 +0000 2015,en
29915595,3274,4191,Thu Apr 09 04:00:28 +0000 2009,en
5906762,1090,1094,Wed May 09 17:37:27 +0000 2007,en
2838786508,4749,4479,Mon Oct 20 23:56:25 +0000 2014,en
550506140,7759,8316,Tue Apr 10 22:49:16 +0000 2012,en
150078976,712969,178,Mon May 31 01:22:43 +0000 2010,en
860555190,267276,1295,Thu Oct 04 00:16:13 +0000 2012,en
43391011,2949,3358,Fri May 29 19:27:22 +0000 2009,en
20859704,4696,3428,Sat Feb 14 17:35:50 +0000 2009,en
951788797,412,880,Fri Nov 16 14:22:40 +0000 2012,en
805335157,2984,3201,Wed Sep 05 20:33:37 +0000 2012,en
2415017634,1266,1100,Thu Mar 27 23:23:11 +0000 2014,de
22729819,1620,477,Wed Mar 04 03:54:51 +0000 2009,en
2275590123,2297,3043,Sat Jan 11 21:31:12 +0000 2014,en
18027450,13643,6881,Wed Dec 10 19:16:11 +0000 2008,en
502603726,11273,9561,Sat Feb 25 06:51:16 +0000 2012,ko
20015903,27367,4536,Wed Feb 04 00:11:56 +0000 2009,en
397251987,1460,1804,Mon Oct 24 12:56:29 +0000 2011,en
58272227,1380,2122,Sun Jul 19 19:27:05 +0000 2009,en
523782755,3490,2892,Tue Mar 13 23:14:20 +0000 2012,en
24053369,3296,2837,Thu Mar 12 22:20:36 +0000 2009,en
1152555908,4132,4522,Wed Feb 06 01:28:54 +0000 2013,en
19409109,2943,1215,Fri Jan 23 19:34:15 +0000 2009,en
57143767,5398,4858,Wed Jul 15 21:32:17 +0000 2009,en
1068890678,894,1418,Mon Jan 07 17:57:21 +0000 2013,en
50257607,7362,6000,Wed Jun 24 09:02:45 +0000 2009,en
35942692,1163,818,Tue Apr 28 01:35:11 +0000 2009,en
8433792,822,383,Sun Aug 26 01:08:16 +0000 2007,en
1693444261,112,299,Fri Aug 23 09:55:42 +0000 2013,en
52780922,1183,1187,Wed Jul 01 16:56:36 +0000 2009,en
500352090,655,1450,Thu Feb 23 01:58:08 +0000 2012,en
121312996,2419,1358,Tue Mar 09 03:31:32 +0000 2010,en
46643095,630,822,Fri Jun 12 12:45:35 +0000 2009,en
78033328,8567,2485,Mon Sep 28 14:54:18 +0000 2009,en
25376735,27541,967,Thu Mar 19 20:23:32 +0000 2009,en
3730898729,879,1046,Mon Sep 21 18:42:11 +0000 2015,en
475438137,1148,2161,Fri Jan 27 02:04:33 +0000 2012,en
67759049,1938,1934,Fri Aug 21 23:59:25 +0000 2009,en
38487892,9065,1052,Thu May 07 18:36:56 +0000 2009,en
116986037,217899,756,Wed Feb 24 05:16:07 +0000 2010,es
987935838,1671,1852,Tue Dec 04 03:31:17 +0000 2012,en
144752652,2203,2311,Mon May 17 06:07:42 +0000 2010,en
13190562,111,96,Thu Feb 07 03:46:47 +0000 2008,en
415333493,139309,49427,Fri Nov 18 06:08:56 +0000 2011,en
1603381488,10821,472,Thu Jul 18 13:08:33 +0000 2013,en
17073641,3849,1815,Thu Oct 30 20:18:25 +0000 2008,en
24852012,2989,1017,Tue Mar 17 07:02:42 +0000 2009,en
44174176,7162,2937,Tue Jun 02 18:27:39 +0000 2009,en
109317969,1102,1307,Thu Jan 28 17:22:29 +0000 2010,en
281610530,570398,704,Wed Apr 13 16:27:54 +0000 2011,en
46176168,187398,2776,Wed Jun 10 17:50:33 +0000 2009,en
19829186,766,507,Sat Jan 31 20:08:55 +0000 2009,en
41859853,15331,7923,Fri May 22 17:34:04 +0000 2009,en
578283125,4856,5220,Sat May 12 18:22:55 +0000 2012,en
88028631,5079,4137,Fri Nov 06 20:44:36 +0000 2009,en
44426926,187150,2799,Wed Jun 03 18:57:10 +0000 2009,en
1511469158,1366,2164,Wed Jun 12 19:51:07 +0000 2013,en
292444688,2044,95,Tue May 03 17:17:37 +0000 2011,en
79356854,1547,1960,Sat Oct 03 02:52:13 +0000 2009,en
1058051748,13384,448,Thu Jan 03 15:30:06 +0000 2013,en
20328741,844,367,Sat Feb 07 19:45:30 +0000 2009,en
144570961,13620,14205,Sun May 16 17:52:29 +0000 2010,en
27781693,5488,4293,Tue Mar 31 01:32:29 +0000 2009,en
373658858,4793,3326,Thu Sep 15 00:22:22 +0000 2011,en
55370133,801,1520,Thu Jul 09 21:35:47 +0000 2009,en
213726878,948,1804,Tue Nov 09 17:00:48 +0000 2010,en
45596436,3348,4556,Mon Jun 08 15:57:33 +0000 2009,en
19812126,1341,3348,Sat Jan 31 11:29:07 +0000 2009,en
21705780,1352,557,Mon Feb 23 23:12:42 +0000 2009,en
336532267,1663,1014,Sat Jul 16 13:15:50 +0000 2011,en
24195214,36140,1285,Fri Mar 13 16:03:17 +0000 2009,en
316400452,3050,3453,Mon Jun 13 11:50:53 +0000 2011,en
19738681,1020,1921,Thu Jan 29 22:20:52 +0000 2009,en
16689723,6141,2324,Fri Oct 10 22:04:33 +0000 2008,en
220778300,1229,1268,Sun Nov 28 20:16:26 +0000 2010,en
15496979,6783,4916,Sun Jul 20 00:37:15 +0000 2008,en
310015608,1411,337,Fri Jun 03 02:02:15 +0000 2011,en
773851352,4071,2854,Wed Aug 22 14:58:28 +0000 2012,de
746595684,2934,3614,Thu Aug 09 05:18:16 +0000 2012,en
24923074,1101,1552,Tue Mar 17 18:05:29 +0000 2009,en
30929600,12835,419,Mon Apr 13 18:56:41 +0000 2009,en
85980333,867595,1101,Thu Oct 29 02:57:20 +0000 2009,en
2784856686,570,756,Mon Sep 01 23:53:44 +0000 2014,en
14197312,12693,8130,Sat Mar 22 14:53:06 +0000 2008,en
242798113,6210,204,Tue Jan 25 16:35:43 +0000 2011,en
218570568,12213,244,Mon Nov 22 18:01:36 +0000 2010,en
26920219,22390,24311,Fri Mar 27 01:56:52 +0000 2009,en
131031011,2365,976,Fri Apr 09 02:14:56 +0000 2010,en
80840624,11068,11077,Thu Oct 08 12:48:24 +0000 2009,en
24388970,4634,5195,Sat Mar 14 16:14:27 +0000 2009,en
47235377,525,1652,Mon Jun 15 02:20:42 +0000 2009,en
25352947,1123,1901,Thu Mar 19 18:14:44 +0000 2009,en
74446177,1608,1014,Tue Sep 15 13:26:11 +0000 2009,en
52419540,55065,659,Tue Jun 30 15:10:32 +0000 2009,en
16315975,714,756,Tue Sep 16 19:11:19 +0000 2008,en
815931824,3368,3162,Mon Sep 10 19:59:47 +0000 2012,en
2734367325,28418,27203,Tue Aug 05 19:15:28 +0000 2014,en
902904265,1790,1505,Thu Oct 25 00:31:48 +0000 2012,en
162244544,6087,5903,Sat Jul 03 03:06:53 +0000 2010,en
193160214,12932,488,Tue Sep 21 03:24:57 +0000 2010,en
34322247,911,736,Wed Apr 22 16:42:30 +0000 2009,en
38771366,1917,3594,Sat May 09 01:57:08 +0000 2009,en
18146481,21620,3097,Mon Dec 15 20:58:07 +0000 2008,en
908951886,7637,8111,Sat Oct 27 21:29:04 +0000 2012,en
92581777,2051,1860,Wed Nov 25 18:29:40 +0000 2009,en
365037084,1594,1007,Tue Aug 30 19:13:54 +0000 2011,en
125128428,15908,16782,Sun Mar 21 19:57:06 +0000 2010,en
362109431,1084,1024,Thu Aug 25 21:30:43 +0000 2011,en
148322097,7849,309,Wed May 26 12:04:52 +0000 2010,en
49159747,770,4858,Sat Jun 20 23:37:09 +0000 2009,en
15501709,495,1790,Sun Jul 20 13:37:59 +0000 2008,en
372026745,4025,784,Mon Sep 12 00:14:19 +0000 2011,en
45445757,1795,1740,Sun Jun 07 23:05:13 +0000 2009,en
1656204445,2045,2428,Thu Aug 08 20:52:58 +0000 2013,en
2577655255,472,1020,Thu Jun 19 23:11:19 +0000 2014,en
293516619,887,1049,Thu May 05 13:52:37 +0000 2011,en
52945980,234,461,Thu Jul 02 02:51:45 +0000 2009,en
40875530,8119,5468,Mon May 18 13:45:59 +0000 2009,en
117775964,8891,1474,Fri Feb 26 15:38:15 +0000 2010,en
270055627,8162,295,Mon Mar 21 22:36:16 +0000 2011,en
78389887,3980,167,Tue Sep 29 19:10:53 +0000 2009,en
2951574214,7913,865,Tue Dec 30 17:51:24 +0000 2014,en
49057307,20349,20206,Sat Jun 20 17:11:50 +0000 2009,en
2163279666,1236,112,Tue Oct 29 17:46:54 +0000 2013,en
494675173,649,204,Fri Feb 17 04:25:36 +0000 2012,en
340613443,456352,3774,Sat Jul 23 00:15:26 +0000 2011,en
2375933017,2165,75,Thu Mar 06 21:20:48 +0000 2014,ru
345044346,1881,2920,Sat Jul 30 00:09:03 +0000 2011,en
121196560,3269,2315,Mon Mar 08 18:49:29 +0000 2010,en
93415200,1654,2615,Sun Nov 29 15:00:00 +0000 2009,en
77231473,15262,11859,Fri Sep 25 14:55:39 +0000 2009,en
288326609,2604,1519,Tue Apr 26 17:11:09 +0000 2011,en
97953551,20125,677,Sat Dec 19 18:30:09 +0000 2009,en
41371979,1111,2119,Wed May 20 14:46:20 +0000 2009,en
37381180,3224,1035,Sun May 03 06:54:34 +0000 2009,en
1861074817,7527,6966,Fri Sep 13 16:14:29 +0000 2013,en
15958741,2424,723,Sat Aug 23 16:55:51 +0000 2008,en
45336341,421,714,Sun Jun 07 13:13:40 +0000 2009,en
391690820,642,1483,Sat Oct 15 23:37:03 +0000 2011,en
27094072,574,32,Fri Mar 27 20:51:23 +0000 2009,en
17037259,5964,2449,Wed Oct 29 06:40:22 +0000 2008,en
38214128,55938,56086,Wed May 06 16:17:36 +0000 2009,en
426809736,1346,387,Fri Dec 02 18:37:36 +0000 2011,en
453425764,1625,654,Mon Jan 02 22:32:40 +0000 2012,en
80659075,3732,2068,Wed Oct 07 19:29:22 +0000 2009,en
17237966,24158,217,Fri Nov 07 20:26:21 +0000 2008,en
19063664,11542,12685,Fri Jan 16 12:08:06 +0000 2009,en
40893150,3419,1255,Mon May 18 15:18:14 +0000 2009,en
22072575,1653,1932,Thu Feb 26 22:30:12 +0000 2009,en
349708100,639,1344,Sat Aug 06 15:20:35 +0000 2011,en
64462470,1975,159,Mon Aug 10 17:41:58 +0000 2009,en
29049770,2756,1781,Sun Apr 05 19:57:48 +0000 2009,en
34145605,6302,596,Wed Apr 22 02:21:07 +0000 2009,en
18270363,3361,2819,Sat Dec 20 18:38:31 +0000 2008,en
95291021,9329,835,Mon Dec 07 22:16:53 +0000 2009,en
215206530,4414,1155,Sat Nov 13 08:25:53 +0000 2010,en
23583531,11820,9096,Tue Mar 10 12:00:16 +0000 2009,en
131853207,19037,12983,Sun Apr 11 14:52:16 +0000 2010,en
20803217,1157,3427,Fri Feb 13 20:27:40 +0000 2009,en
33638008,1867,1799,Mon Apr 20 19:51:42 +0000 2009,en
375853829,2450,3314,Sun Sep 18 21:11:34 +0000 2011,en
1957434656,5710,1401,Sat Oct 12 20:21:47 +0000 2013,en
21293089,18336,4960,Thu Feb 19 12:13:16 +0000 2009,en
44868806,16898,16381,Fri Jun 05 11:03:24 +0000 2009,en
45241685,7344,1182,Sat Jun 06 23:47:41 +0000 2009,en
2599148093,418,1884,Tue Jun 10 23:59:51 +0000 2014,en
33222905,985,1351,Sun Apr 19 15:19:30 +0000 2009,en
